index,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Methylococcales,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__uncultured,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales,D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Caenarcaniphilales,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales,D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__OPB56,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B),D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales,D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Aeromonadales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Syntrophobacterales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Sva0485,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales,D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfuromonadales,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18;D_3__uncultured prokaryote,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfarculales,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Methylacidiphilales,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophia;D_3__Omnitrophales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15,D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__S-BQ2-57 soil group,D_0__Archaea;D_1__Euryarchaeota;D_2__Methanomicrobia;D_3__Methanosarcinales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__HOC36,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales,D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales,D_0__Bacteria;D_1__Latescibacteria;__;__,D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Nanohaloarchaeia;D_3__Aenigmarchaeales,D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales,D_0__Bacteria;D_1__Nitrospirae;D_2__Thermodesulfovibrionia;D_3__uncultured,D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Gastranaerophilales,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured bacterium,D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Holophagales,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18;D_3__uncultured Acidobacteria bacterium,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales,D_0__Bacteria;D_1__Acidobacteria;D_2__Aminicenantia;D_3__Aminicenantales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ga0077536,D_0__Bacteria;D_1__Rokubacteria;D_2__NC10;D_3__Methylomirabilales,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales,D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Ignavibacteriales,D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria,D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured Chloroflexi bacterium,D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Kryptoniales,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured soil bacterium,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Deltaproteobacteria Incertae Sedis,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured Holophagae bacterium,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured bacterium,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Pseudanabaenales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales,D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;__,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales,D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__GIF3,D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales,D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales,D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__OPB41,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18;__,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales,D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Moranbacteria,D_0__Bacteria;D_1__Nitrospirae;D_2__4-29-1;__,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__RBG-13-46-9,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Beggiatoales,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Nomurabacteria,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales,D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria;D_3__Fibrobacterales,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Zambryskibacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Gracilibacteria bacterium canine oral taxon 291,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Leptolyngbyales,D_0__Bacteria;__;__;__,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Caldilineales,D_0__Archaea;D_1__Euryarchaeota;D_2__Methanomicrobia;D_3__Methanomicrobiales,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;__,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__DTU014,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales,D_0__Bacteria;D_1__Chloroflexi;D_2__SL56 marine group;D_3__uncultured bacterium,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 21;D_3__uncultured bacterium,D_0__Bacteria;D_1__Actinobacteria;D_2__WCHB1-81;D_3__uncultured bacterium,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__R7C24,D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__uncultured bacterium,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium;D_3__,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;__,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Paracaedibacterales,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;__,D_0__Bacteria;D_1__LCP-89;__;__,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__Dehalococcoidales,D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales,D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Brevinematales,D_0__Bacteria;D_1__Elusimicrobia;D_2__Endomicrobia;D_3__Endomicrobiales,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales,D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales,D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales,D_0__Bacteria;D_1__Spirochaetes;D_2__Leptospirae;D_3__Leptospirales,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Staskawiczbacteria bacterium RIFOXYA2_FULL_32_7,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Candidatus Omnitrophus magneticus;D_3__,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidetes VC2.1 Bac22,D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Diapherotrites archaeon ADurb.Bin253,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JG36-GS-52,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__uncultured bacterium,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Kaiserbacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured soil bacterium,D_0__Bacteria;D_1__Cloacimonetes;D_2__Cloacimonadia;D_3__Cloacimonadales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SJA-15,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24;D_3__,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Azambacteria,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIa;D_3__uncultured bacterium,D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;__,D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia;D_3__Fimbriimonadales,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;__,D_0__Bacteria;D_1__Zixibacteria;__;__,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__RCP2-54,D_0__Bacteria;D_1__Omnitrophicaeota;__;__,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__vadinBA26,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__SJA-28,D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;__,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Lloydbacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__wastewater metagenome,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium;D_3__,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIc;D_3__Elusimicrobia bacterium RIFCSPHIGHO2_02_FULL_39_36,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NKB15,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 19;D_3__uncultured bacterium,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Abawacabacteria,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__PLTA13,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Oxyphotobacteria Incertae Sedis,D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae;D_3__WCHB1-41,D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Victivallales,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured archaeon,D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia;__,D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Kerfeldbacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Yanofskybacteria,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__uncultured,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__B108,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales,D_0__Bacteria;D_1__Zixibacteria;D_2__uncultured bacterium;D_3__,D_0__Bacteria;D_1__Bacteroidetes;D_2__OC31;D_3__uncultured bacterium,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JG36-TzT-191,D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured bacterium,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured Acidobacteriales bacterium,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales,D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10,D_0__Bacteria;D_1__Spirochaetes;D_2__Brachyspirae;D_3__Brachyspirales,D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Buchananbacteria,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Pacearchaeota archaeon CG1_02_32_21,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18;D_3__uncultured Acidobacterium sp.,D_0__Bacteria;D_1__TA06;D_2__uncultured bacterium;D_3__,D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;__,D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Nanohaloarchaeia;D_3__Deep Sea Euryarchaeotic Group(DSEG),D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108;__,D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1),D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peregrinibacteria,D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured Longilinea sp.,D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;__,D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__Lineage IV,D_0__Bacteria;D_1__Patescibacteria;D_2__CPR2;D_3__uncultured bacterium,D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia;D_3__uncultured bacterium,D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Obscuribacterales,D_0__Bacteria;D_1__WOR-1;D_2__candidate division WOR-1 bacterium RIFOXYA12_FULL_43_27;D_3__,D_0__Bacteria;D_1__FCPU426;D_2__uncultured Syntrophaceae bacterium;D_3__,D_0__Bacteria;D_1__Acidobacteria;D_2__uncultured Acidobacterium sp.;D_3__,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured euryarchaeote,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__Acidobacteria bacterium SCN 69-37,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrososphaerales,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured Gram-positive bacterium;D_3__,D_0__Bacteria;D_1__Planctomycetes;D_2__SGST604;D_3__uncultured microorganism,D_0__Bacteria;D_1__Actinobacteria;__;__,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIb;__,D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__MD2894-B20,D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia;D_3__Hydrogenedentiales,D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Methanomassiliicoccales,D_0__Bacteria;D_1__Modulibacteria;D_2__Moduliflexia;D_3__Moduliflexales,D_0__Bacteria;D_1__Firmicutes;D_2__BRH-c20a;__,D_0__Bacteria;D_1__Elusimicrobia;D_2__Rs-M47;D_3__uncultured rumen bacterium,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Acidiferrobacterales,D_0__Bacteria;D_1__Firmicutes;__;__,D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales,D_0__Bacteria;D_1__Acetothermia;D_2__Acetothermiia;D_3__uncultured organism,D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49;D_3__uncultured bacterium,D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__MVP-88,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Staskawiczbacteria,D_0__Archaea;D_1__Euryarchaeota;D_2__Methanomicrobia;D_3__Methanocellales,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__uncultured,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Colwellbacteria,barcode-sequence,sample-type,pond-name,sample-location,sample-depth,time-of-day,dna-elution-vol,dna-concentration,dna-qual
NC2,15,0,55,47,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,control_neg,,,,,75,2.7,1.38
NC3,83,33,8,49,0,39,34,0,0,0,18,0,0,9,0,54,0,0,0,0,0,0,0,0,0,34,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,control_neg,,,,,75,3.9,1.78
NC4,12,120,0,19,0,39,33,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,control_neg,,,,,75,2.4,1.95
PCR-blank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,control_neg,,,,,,,
